key,latitude,longitude,date
432,40.7904689084,-73.94617239884,08/08/2023
433,40.75752706971,-73.97096449223,12/10/2025
434,40.70487230225,-74.00531270385,12/30/2025
435,40.74429361679,-73.97917323447,02/14/2023
436,40.72193022474,-73.98532047091,01/30/2024
437,40.71189076001,-73.99689428275,06/10/2024
438,40.75178538965,-73.98855138485,10/17/2025
439,40.76242418821,-73.9897335806,04/15/2025
440,40.7565562903,-74.00380805718,08/23/2025
441,40.73025042421,-73.99461310301,08/29/2022
442,40.71494023973,-73.99962484387,08/04/2022
443,40.76479552185,-73.97230783434,06/28/2023
444,40.77221812249,-73.96509840689,12/30/2024
445,40.78434126041,-73.97374770288,04/25/2025
446,40.76232538336,-73.98980579283,07/10/2024
447,40.75469472574,-73.98750053828,01/12/2026
448,40.80443499231,-73.94790572477,04/11/2025
449,40.72236991357,-74.00973711264,01/09/2024
450,40.71403681063,-73.99041200548,02/06/2024
451,40.71405598952,-73.9900079938,09/13/2022
452,40.71144566839,-74.01050381885,12/18/2023
453,40.8065019541,-73.94250378322,05/08/2025
454,40.75749230219,-73.9981952081,11/17/2022
455,40.70515745932,-74.00983918422,10/02/2025
456,40.87288513016,-73.91815834069,06/03/2022
457,40.82399731293,-73.94907909566,08/05/2024
458,40.78688225289,-73.94204411517,02/27/2025
459,40.73298902651,-73.98645462445,05/23/2024
460,40.75820643667,-73.96610203294,08/24/2023
461,40.72543273517,-73.98687106791,06/27/2024
462,40.75590781731,-73.98668095381,09/18/2024
463,40.71810219251,-73.99781028253,08/01/2024
464,40.81759009873,-73.94126579516,06/27/2023
465,40.74072455683,-74.00179711859,01/07/2025
466,40.71811016684,-73.99197343995,05/07/2025
467,40.7580572898,-73.96308808075,10/05/2023
468,40.76574987068,-73.98192817442,05/08/2024
469,40.76304603863,-73.96817163501,09/07/2023
470,40.75881175216,-73.96202642221,06/14/2022
471,40.71377079253,-73.99364049413,04/03/2025
472,40.82688356502,-73.94640660296,08/29/2022
473,40.72959180412,-74.000811815,02/06/2024
474,40.74971073696,-73.9934890744,11/18/2025
475,40.72485647813,-73.9881952479,05/06/2025
476,40.71791790585,-73.99032486663,02/09/2026
477,40.74496245865,-74.00242518235,07/14/2025
478,40.74651010788,-73.99015829388,09/01/2022
479,40.72560903132,-74.00525302991,11/30/2021
480,40.76052767318,-73.99108392015,06/12/2025
481,40.75434406853,-73.99858511029,07/12/2024
482,40.78848377702,-73.97694203767,12/04/2024
483,40.77793077954,-73.98001840834,07/25/2024
484,40.7155519554,-74.0091914099,06/27/2023
485,40.85093444575,-73.93843125019,08/19/2022
486,40.73469662742,-73.9899255031,08/15/2025
487,40.80420488639,-73.95550943344,09/29/2025
488,40.79192605889,-73.94551031922,05/23/2023
489,40.72297958986,-73.99584392118,07/12/2023
490,40.71153382366,-74.00602743976,12/12/2023
491,40.72997052991,-74.00354314169,05/17/2023
492,40.71943062258,-73.99633837282,03/04/2026
493,40.73841071454,-74.00219038747,05/28/2024
494,40.76069444673,-73.97067071575,02/19/2026
495,40.74177029433,-73.99732232328,07/03/2025
496,40.7216099954,-73.9973339593,02/26/2025
497,40.72464823336,-73.99242723201,10/03/2023
498,40.73898119525,-73.98982742117,01/15/2026
499,40.7540047421,-73.9800761445,01/01/1900
500,40.79107153421,-73.97438064719,03/11/2024
501,40.72851585879,-73.99986289569,04/21/2023
502,40.74351867117,-73.99604472911,04/09/2025
503,40.73320622028,-73.9899257293,01/27/2026
504,40.82540763048,-73.94800848056,06/05/2025
505,40.73959868555,-73.98894682552,01/15/2025
506,40.80607325925,-73.9414855063,12/12/2025
507,40.71123742001,-74.00539617572,06/10/2024
508,40.76972339539,-73.9576987076,09/09/2024
509,40.74001893383,-74.0073110915,05/19/2023
510,40.74916362368,-73.97033294445,10/10/2024
511,40.70570670845,-74.00539933306,01/28/2026
512,40.72769511634,-74.00363321933,11/14/2022
513,40.73664927219,-73.97820856837,03/06/2023
514,40.74958731225,-74.0046738542,08/16/2022
515,40.73884412154,-74.00810845598,10/07/2024
516,40.76406677492,-73.97866885563,11/13/2025
517,40.7678084912,-73.9822669673,02/23/2023
518,40.74554634197,-73.98665055286,12/13/2022
519,40.72064891522,-74.01007597281,06/23/2025
520,40.72270242812,-73.99810956926,10/18/2023
521,40.7439025034,-73.98926007823,01/02/2024
522,40.72235382517,-73.99724373759,05/08/2025
523,40.79999529696,-73.96604455169,04/28/2025
524,40.74106741837,-73.99245783681,05/01/2023
525,40.71153016629,-74.01567278541,05/11/2023
526,40.70397991668,-74.01025017072,12/03/2025
527,40.71457378646,-73.98208278625,04/17/2025
528,40.72397229401,-73.98503139846,09/12/2024
529,40.74252924706,-73.98221959009,02/19/2025
530,40.74907946415,-73.99389335847,09/12/2023
531,40.76620441903,-73.96528929349,07/21/2022
532,40.7951262819,-73.94518264274,08/20/2024
533,40.7524331154,-73.98817951431,12/22/2025
534,40.78100923258,-73.94944068583,12/27/2024
535,40.74545928109,-73.9989173212,02/15/2023
536,40.74093718622,-73.98159571435,07/16/2025
537,40.81386379527,-73.95589311812,09/08/2025
538,40.71778083805,-73.99261920881,09/26/2025
539,40.74553868004,-73.99315385287,05/07/2024
540,40.78173488828,-73.97934202347,12/02/2024
541,40.76427723915,-73.99475834835,07/31/2025
542,40.71757493859,-73.99199514913,12/03/2025
543,40.73413271861,-73.9803996409,10/30/2023
544,40.7240594695,-73.98064072751,11/16/2023
545,40.73523488343,-74.00606206735,02/27/2023
546,40.74878293031,-73.99224402245,01/22/2026
547,40.75082971936,-73.98436846208,01/05/2023
548,40.74526512722,-73.97844031906,11/14/2024
549,40.74448760634,-74.00279687928,01/03/2024
550,40.72710715374,-73.98788095763,05/19/2022
551,40.76366105588,-73.98158580102,10/27/2025
552,40.71790733131,-73.99909453465,06/10/2025
553,40.74462330519,-73.98099922629,06/17/2025
554,40.74731517876,-73.9769707777,04/26/2023
555,40.82019557667,-73.9550109466,05/05/2022
556,40.74993514459,-73.98605415649,04/11/2022
557,40.71623850014,-73.99810253862,04/29/2025
558,40.72582322846,-74.00185083313,12/05/2024
